,gene
10793,Rpl15-ps5
10794,Rpl15-ps6
10795,Rpl17
10796,Rpl17-ps1
10797,Rpl17-ps10
10798,Rpl17-ps3
10799,Rpl17-ps4
10800,Rpl17-ps5
10801,Rpl17-ps7
10802,Rpl17-ps8
10803,Rpl17-ps9
10804,Rpl18
10805,Rpl18-ps1
10806,Rpl18-ps2
10807,Rpl18a
10808,Rpl18a-ps1
10809,Rpl19
10810,Rpl19-ps1
10811,Rpl19-ps11
10812,Rpl19-ps12
10813,Rpl19-ps4
10814,Rpl19-ps5
10815,Rpl19-ps6
10816,Rpl19-ps7
10817,Rpl19-ps9
10818,Rpl21
10819,Rpl21-ps1
10820,Rpl21-ps10
10821,Rpl21-ps12
10822,Rpl21-ps13
10823,Rpl21-ps14
10824,Rpl21-ps15
10825,Rpl21-ps3
10826,Rpl21-ps4
10827,Rpl21-ps5
10828,Rpl21-ps6
10829,Rpl21-ps7
10830,Rpl21-ps8
10831,Rpl22
10832,Rpl22-ps1
10833,Rpl22l1
10834,Rpl23
10835,Rpl23a
10836,Rpl23a-ps3
10837,Rpl23a-ps5
10838,Rpl24
10839,Rpl26
10840,Rpl26-ps2
10841,Rpl26-ps4
10842,Rpl27
10843,Rpl27-ps1
10844,Rpl27-ps2
10845,Rpl27-ps3
10846,Rpl27a
10847,Rpl27a-ps1
10848,Rpl27a-ps2
10849,Rpl27a-ps4
10850,Rpl28
10851,Rpl28-ps1
10852,Rpl28-ps3
10853,Rpl29
10854,Rpl29-ps2
10855,Rpl29-ps5
10856,Rpl3
10857,Rpl3-ps1
10858,Rpl3-ps2
10859,Rpl30
10860,Rpl30-ps1
10861,Rpl30-ps10
10862,Rpl30-ps11
10863,Rpl30-ps3
10864,Rpl30-ps8
10865,Rpl30-ps9
10866,Rpl31
10867,Rpl31-ps1
10868,Rpl31-ps10
10869,Rpl31-ps11
10870,Rpl31-ps13
10871,Rpl31-ps14
10872,Rpl31-ps15
10873,Rpl31-ps16
10874,Rpl31-ps17
10875,Rpl31-ps20
10876,Rpl31-ps4
10877,Rpl31-ps8
10878,Rpl31-ps9
10879,Rpl32
10880,Rpl32-ps
10881,Rpl32l
10882,Rpl34
10883,Rpl34-ps1
10884,Rpl34-ps2
10885,Rpl35
10886,Rpl35a
10887,Rpl35a-ps2
10888,Rpl35a-ps3
10889,Rpl35a-ps4
10890,Rpl35a-ps5
10891,Rpl35a-ps6
10892,Rpl35a-ps7
10893,Rpl36
10894,Rpl36-ps10
10895,Rpl36-ps12
10896,Rpl36-ps2
10897,Rpl36-ps3
10898,Rpl36-ps9
10899,Rpl36a
10900,Rpl36a-ps1
10901,Rpl36a-ps2
10902,Rpl36a-ps3
10903,Rpl36al
10904,Rpl37
10905,Rpl37-ps1
10906,Rpl37a
10907,Rpl37rt
10908,Rpl38
10909,Rpl38-ps1
10910,Rpl38-ps2
10911,Rpl39
10912,Rpl39-ps
10913,Rpl3l
10914,Rpl4
10915,Rpl41
10916,Rpl5
10917,Rpl5-ps1
10918,Rpl5-ps2
10919,Rpl6
10920,Rpl6l
10921,Rpl7
10922,Rpl7-ps7
10923,Rpl7-ps8
10924,Rpl7-ps9
10925,Rpl7a
10926,Rpl7a-ps10
10927,Rpl7a-ps11
10928,Rpl7a-ps5
10929,Rpl7a-ps7
10930,Rpl7l1
10931,Rpl8
10932,Rpl9
10933,Rpl9-ps4
10934,Rpl9-ps6
10935,Rpl9-ps7
10936,Rplp0
10937,Rplp0-ps1
10938,Rplp1
10939,Rplp1-ps1
10940,Rplp2
10941,Rpn1
10942,Rpn2
10943,Rpp21
10944,Rpp25l
10945,Rpp30
10946,Rpp38
10947,Rpp40
10948,Rprd1a
10949,Rprd1b
10950,Rprd2
10951,Rps10
10952,Rps10-ps1
10953,Rps10-ps2
10954,Rps11
10955,Rps11-ps1
10956,Rps11-ps2
10957,Rps11-ps3
10958,Rps11-ps4
10959,Rps12
10960,Rps12-ps10
10961,Rps12-ps13
10962,Rps12-ps17
10963,Rps12-ps19
10964,Rps12-ps24
10965,Rps12-ps3
10966,Rps12-ps4
10967,Rps12-ps5
10968,Rps12-ps9
10969,Rps13
10970,Rps13-ps1
10971,Rps13-ps2
10972,Rps13-ps4
10973,Rps13-ps5
10974,Rps14
10975,Rps15
10976,Rps15-ps2
10977,Rps15-ps3
10978,Rps15a
10979,Rps15a-ps2
10980,Rps15a-ps3
10981,Rps15a-ps4
10982,Rps15a-ps5
10983,Rps15a-ps6
10984,Rps15a-ps7
10985,Rps15a-ps8
10986,Rps16
10987,Rps16-ps2
10988,Rps17
10989,Rps18
10990,Rps18-ps1
10991,Rps18-ps3
10992,Rps18-ps5
10993,Rps19
10994,Rps19-ps1
10995,Rps19-ps11
10996,Rps19-ps12
10997,Rps19-ps2
10998,Rps19-ps3
10999,Rps19-ps4
11000,Rps19-ps5
11001,Rps19-ps6
11002,Rps19-ps7
11003,Rps19-ps8
11004,Rps19bp1
11005,Rps2
11006,Rps2-ps10
11007,Rps2-ps11
11008,Rps2-ps13
11009,Rps2-ps2
11010,Rps2-ps5
11011,Rps2-ps6
11012,Rps2-ps7
11013,Rps2-ps8
11014,Rps2-ps9
11015,Rps20
11016,Rps21
11017,Rps23
11018,Rps23-ps1
11019,Rps23-ps2
11020,Rps23rg1
11021,Rps24
11022,Rps24-ps2
11023,Rps24-ps3
11024,Rps25
11025,Rps25-ps1
11026,Rps26
11027,Rps26-ps1
11028,Rps27
11029,Rps27-ps1
11030,Rps27a
11031,Rps27a-ps2
11032,Rps27l
11033,Rps27rt
11034,Rps28
11035,Rps29
11036,Rps3
11037,Rps3a1
11038,Rps3a2
11039,Rps3a3
11040,Rps4x
11041,Rps4x-ps
11042,Rps5
11043,Rps6
11044,Rps6-ps1
11045,Rps6-ps2
11046,Rps6-ps3
11047,Rps6-ps4
11048,Rps6ka1
11049,Rps6ka2
11050,Rps6ka3
11051,Rps6ka5
11052,Rps6kb1
11053,Rps6kc1
11054,Rps7
11055,Rps7-ps3
11056,Rps8
11057,Rps8-ps1
11058,Rps8-ps2
11059,Rps8-ps4
11060,Rps8-ps5
11061,Rps9
11062,Rpsa
11063,Rpsa-ps1
11064,Rpsa-ps10
11065,Rpsa-ps11
11066,Rpsa-ps12
11067,Rpsa-ps2
11068,Rpsa-ps4
11069,Rpsa-ps5
11070,Rpsa-ps7
11071,Rpsa-ps9
11072,Rptor
11073,Rpusd1
11074,Rpusd4
11075,Rraga
11076,Rragb
11077,Rragc
11078,Rragd
11079,Rras
11080,Rras2
11081,Rrbp1
11082,Rreb1
11083,Rrm1
11084,Rrm2
11085,Rrm2b
11086,Rrn3
11087,Rrnad1
11088,Rrp1
11089,Rrp12
11090,Rrp15
11091,Rrp1b
11092,Rrp36
11093,Rrp7a
11094,Rrp8
11095,Rrp9
11096,Rrs1
11097,Rs1
11098,Rsad1
11099,Rsad2
11100,Rsbn1
11101,Rsbn1l
11102,Rsf1
11103,Rsl1d1
11104,Rsl24d1
11105,Rsph1
11106,Rsph3a
11107,Rsph3b
11108,Rsph6a
11109,Rspo1
11110,Rspo2
11111,Rspo3
11112,Rspry1
11113,Rsrc1
11114,Rsrc2
11115,Rsrp1
11116,Rsu1
11117,Rtca
11118,Rtcb
11119,Rtel1
11120,Rtf1
11121,Rtf2
11122,Rtkn
11123,Rtkn2
11124,Rtl8a
11125,Rtl8b
11126,Rtn1
11127,Rtn2
11128,Rtn3
11129,Rtn4
11130,Rtn4rl1
11131,Rtp4
11132,Rtraf
11133,Rttn
11134,Rubcn
11135,Rufy1
11136,Rufy2
11137,Rufy3
11138,Rundc1
11139,Runx1
11140,Runx2
11141,Runx2os1
11142,Runx3
11143,Rusc2
11144,Ruvbl1
11145,Ruvbl2
11146,Rwdd1
11147,Rwdd3
11148,Rwdd4a
11149,Rxfp1
11150,Rxfp2
11151,Rxra
11152,Rxrb
11153,Rxylt1
11154,Rybp
11155,Ryk
11156,Ryr1
11157,Ryr2
11158,Ryr3
11159,S100a1
11160,S100a10
11161,S100a11
11162,S100a13
11163,S100a16
11164,S100a2
11165,S100a3
11166,S100a4
11167,S100a6
11168,S100pbp
11169,S1pr2
11170,Saa3
11171,Saal1
11172,Sac3d1
11173,Sacm1l
11174,Sacs
11175,Sae1
11176,Safb
11177,Safb2
11178,Sag
11179,Sall2
11180,Sall4
11181,Samd1
11182,Samd12
11183,Samd14
11184,Samd15
11185,Samd4
11186,Samd4b
11187,Samd8
11188,Samd9l
11189,Samhd1
11190,Samm50
11191,Sap130
11192,Sap18
11193,Sap18b
11194,Sap30
11195,Sap30bp
11196,Sap30l
11197,Sar1a
11198,Sar1b
11199,Saraf
11200,Sardh
11201,Sarnp
11202,Sars
11203,Sart1
11204,Sart3
11205,Sash1
11206,Sass6
11207,Sat1
11208,Satb2
11209,Saysd1
11210,Sbds
11211,Sbf1
11212,Sbf2
11213,Sbk1
11214,Sbno1
11215,Sbno2
11216,Sbsn
11217,Sc5d
11218,Scaf1
11219,Scaf11
11220,Scaf4
11221,Scaf8
11222,Scai
11223,Scamp1
11224,Scamp2
11225,Scamp3
11226,Scamp5
11227,Scand1
11228,Scap
11229,Scaper
11230,Scara5
11231,Scarb1
11232,Scarb2
11233,Scarf2
11234,Sccpdh
11235,Scd1
11236,Scd2
11237,Scd3
11238,Scel
11239,Scfd1
11240,Scfd2
11241,Sclt1
11242,Scly
11243,Scmh1
11244,Scml2
11245,Scml4
11246,Scn1a
11247,Scn2a
11248,Scn5a
11249,Scn8a
11250,Scnm1
11251,Sco1
11252,Scoc
11253,Scp2
11254,Scp2-ps2
11255,Scpep1
11256,Scpep1os
11257,Scrib
11258,Scrn1
11259,Scrn2
11260,Scrn3
11261,Scrt2
11262,Sctr
11263,Scube1
11264,Scube2
11265,Scube3
11266,Scx
11267,Scyl1
11268,Scyl2
11269,Scyl3
11270,Sdad1
11271,Sdc1
11272,Sdc2
11273,Sdc4
11274,Sdcbp
11275,Sdccag8
11276,Sde2
11277,Sdf2
11278,Sdf2l1
11279,Sdf4
11280,Sdha
11281,Sdhaf1
11282,Sdhaf2
11283,Sdhaf3
11284,Sdhaf4
11285,Sdhb
11286,Sdhc
11287,Sdhd
11288,Sdk1
11289,Sdk2
11290,Sdsl
11291,Sec11a
11292,Sec11c
11293,Sec13
11294,Sec14l1
11295,Sec14l2
11296,Sec14l4
11297,Sec16a
11298,Sec16b
11299,Sec22a
11300,Sec22b
11301,Sec23a
11302,Sec23b
11303,Sec23ip
11304,Sec24a
11305,Sec24b
11306,Sec24c
11307,Sec24d
11308,Sec31a
11309,Sec31b
11310,Sec61a1
11311,Sec61a2
11312,Sec61b
11313,Sec61g
11314,Sec62
11315,Sec63
11316,Secisbp2
11317,Secisbp2l
11318,Seh1l
11319,Sel1l
11320,Sel1l2
11321,Selenbp1
11322,Selenbp2
11323,Selenof
11324,Selenoh
11325,Selenoi
11326,Selenok
11327,Selenom
11328,Selenon
11329,Selenoo
11330,Selenop
11331,Selenos
11332,Selenot
11333,Selenow
11334,Selp
11335,Sem1
11336,Sema3a
11337,Sema3c
11338,Sema3d
11339,Sema3e
11340,Sema3f
11341,Sema4b
11342,Sema4d
11343,Sema5a
11344,Sema5b
11345,Sema6a
11346,Sema6d
11347,Senp1
11348,Senp2
11349,Senp3
11350,Senp5
11351,Senp6
11352,Senp7
11353,Senp8
11354,Sephs1
11355,Sepsecs
11356,Septin1
11357,Septin10
11358,Septin11
11359,Septin2
11360,Septin3
11361,Septin6
11362,Septin7
11363,Septin8
11364,Septin9
11365,Serac1
11366,Serbp1
11367,Serf1
11368,Serf2
11369,Sergef
11370,Serhl
11371,Serinc1
11372,Serinc3
11373,Serinc5
11374,Serp1
11375,Serp2
11376,Serpina3g
11377,Serpina3i
11378,Serpinb1a
11379,Serpinb6a
11380,Serpinb6b
11381,Serpinb8
11382,Serpinb9
11383,Serpinb9b
11384,Serpinb9c
11385,Serpinb9f
11386,Serpind1
11387,Serpine1
11388,Serpinf1
11389,Serpinf2
11390,Serpinh1
11391,Sertad2
11392,Sertad4
11393,Sesn1
11394,Sesn2
11395,Sesn3
11396,Sestd1
11397,Set
11398,Setbp1
11399,Setd1a
11400,Setd1b
11401,Setd2
11402,Setd3
11403,Setd4
11404,Setd5
11405,Setd6
11406,Setd7
11407,Setdb1
11408,Setdb2
11409,Setx
11410,Sez6
11411,Sf1
11412,Sf3a1
11413,Sf3a2
11414,Sf3a3
11415,Sf3b1
11416,Sf3b2
11417,Sf3b3
11418,Sf3b4
11419,Sf3b5
11420,Sf3b6
11421,Sfi1
11422,Sfmbt1
11423,Sfmbt2
11424,Sfpq
11425,Sfr1
11426,Sfswap
11427,Sft2d1
11428,Sft2d2
11429,Sft2d3
11430,Sfta2
11431,Sfxn1
11432,Sfxn2
11433,Sfxn3
11434,Sfxn4
11435,Sfxn5
11436,Sgca
11437,Sgcb
11438,Sgcd
11439,Sgce
11440,Sgcg
11441,Sgf29
11442,Sgk1
11443,Sgk2
11444,Sgk3
11445,Sgms1
11446,Sgms2
11447,Sgo1
11448,Sgo2a
11449,Sgpl1
11450,Sgpp1
11451,Sgpp2
11452,Sgsm1
11453,Sgsm2
11454,Sgsm3
11455,Sgta
11456,Sgtb
11457,Sh2b2
11458,Sh2b3
11459,Sh2d3c
11460,Sh2d7
11461,Sh3bgrl
11462,Sh3bgrl2
11463,Sh3bgrl3
11464,Sh3bp4
11465,Sh3bp5
11466,Sh3bp5l
11467,Sh3d19
11468,Sh3gl1
11469,Sh3gl3
11470,Sh3glb1
11471,Sh3glb2
11472,Sh3kbp1
11473,Sh3pxd2a
11474,Sh3pxd2b
11475,Sh3rf1
11476,Sh3rf2
11477,Sh3rf3
11478,Sh3tc2
11479,Sh3yl1
11480,Shank2
11481,Shank3
11482,Sharpin
11483,Shb
11484,Shc1
11485,Shc3
11486,Shc4
11487,Shcbp1
11488,Shcbp1l
11489,Shf
11490,Shisa4
11491,Shisa5
11492,Shisa6
11493,Shisal1
11494,Shkbp1
11495,Shld1
11496,Shld2
11497,Shmt1
11498,Shmt2
11499,Shoc1
11500,Shoc2
11501,Shox2
11502,Shprh
11503,Shq1
11504,Shroom2
11505,Shroom3
11506,Shroom4
11507,Shtn1
11508,Siae
11509,Siah1a
11510,Siah1b
11511,Siah2
11512,Sidt1
11513,Sidt2
11514,Siglecg
11515,Sigmar1
11516,Sik1
11517,Sik2
11518,Sik3
11519,Sike1
11520,Sil1
11521,Simc1
11522,Sin3a
11523,Sin3b
11524,Sinhcaf
11525,Sipa1
11526,Sipa1l1
11527,Sipa1l3
11528,Sirpa
11529,Sirpb1b
11530,Sirt1
11531,Sirt2
11532,Sirt4
11533,Sirt6
11534,Sirt7
11535,Siva1
11536,Six4
11537,Ska1
11538,Ska2
11539,Ska2l-ps
11540,Ska3
11541,Skap1
11542,Skap2
11543,Ski
11544,Skil
11545,Skint5
11546,Skint6
11547,Skiv2l
11548,Skp1a
11549,Skp2
11550,Sla2
11551,Slain2
11552,Slamf1
11553,Slbp
11554,Slc10a7
11555,Slc11a1
11556,Slc11a2
11557,Slc12a2
11558,Slc12a4
11559,Slc12a5
11560,Slc12a6
11561,Slc12a7
11562,Slc12a8
11563,Slc12a9
11564,Slc13a1
11565,Slc13a4
11566,Slc14a2
11567,Slc15a1
11568,Slc15a4
11569,Slc15a5
11570,Slc16a1
11571,Slc16a10
11572,Slc16a12
11573,Slc16a14
11574,Slc16a2
11575,Slc16a4
11576,Slc17a5
11577,Slc17a9
11578,Slc18a1
11579,Slc18b1
11580,Slc1a1
11581,Slc1a3
11582,Slc1a5
11583,Slc1a7
11584,Slc20a2
11585,Slc22a14
11586,Slc22a19
11587,Slc22a20
11588,Slc22a21
11589,Slc22a23
11590,Slc22a27
11591,Slc22a4
11592,Slc22a5
11593,Slc23a2
11594,Slc24a2
11595,Slc24a3
11596,Slc25a1
11597,Slc25a11
11598,Slc25a12
11599,Slc25a13
11600,Slc25a14
11601,Slc25a16
11602,Slc25a17
11603,Slc25a19
11604,Slc25a20
11605,Slc25a21
11606,Slc25a23
11607,Slc25a24
11608,Slc25a25
11609,Slc25a26
11610,Slc25a28
11611,Slc25a3
11612,Slc25a30
11613,Slc25a32
11614,Slc25a33
11615,Slc25a36
11616,Slc25a37
11617,Slc25a39
11618,Slc25a4
11619,Slc25a40
11620,Slc25a42
11621,Slc25a43
11622,Slc25a44
11623,Slc25a45
11624,Slc25a46
11625,Slc25a5
11626,Slc25a5-ps
11627,Slc25a51
11628,Slc25a53
11629,Slc26a11
11630,Slc26a3
11631,Slc26a7
11632,Slc26a8
11633,Slc27a1
11634,Slc27a4
11635,Slc27a5
11636,Slc28a1
11637,Slc28a2
11638,Slc28a3
11639,Slc29a1
11640,Slc29a3
11641,Slc2a1
11642,Slc2a12
11643,Slc2a13
11644,Slc2a3
11645,Slc2a5
11646,Slc2a7
11647,Slc2a8
11648,Slc2a9
11649,Slc30a3
11650,Slc30a4
11651,Slc30a5
11652,Slc30a6
11653,Slc30a7
11654,Slc30a9
11655,Slc31a1
11656,Slc31a2
11657,Slc33a1
11658,Slc34a1
11659,Slc35a1
11660,Slc35a2
11661,Slc35a3
11662,Slc35a4
11663,Slc35b1
11664,Slc35b2
11665,Slc35b3
11666,Slc35c1
11667,Slc35c2
11668,Slc35d1
11669,Slc35d2
11670,Slc35e1
11671,Slc35e2
11672,Slc35e4
11673,Slc35f1
11674,Slc35f2
11675,Slc35f3
11676,Slc35f5
11677,Slc35f6
11678,Slc37a1
11679,Slc37a3
11680,Slc38a1
11681,Slc38a10
11682,Slc38a11
11683,Slc38a2
11684,Slc38a3
11685,Slc38a4
11686,Slc38a6
11687,Slc38a7
11688,Slc38a9
11689,Slc39a1
11690,Slc39a10
11691,Slc39a11
11692,Slc39a12
11693,Slc39a13
11694,Slc39a14
11695,Slc39a3
11696,Slc39a6
11697,Slc39a9
11698,Slc3a2
11699,Slc41a1
11700,Slc41a2
11701,Slc43a2
11702,Slc43a3
11703,Slc44a1
11704,Slc44a2
11705,Slc44a4
11706,Slc44a5
11707,Slc45a4
11708,Slc46a3
11709,Slc47a1
11710,Slc47a2
11711,Slc48a1
11712,Slc49a4
11713,Slc4a11
11714,Slc4a1ap
11715,Slc4a2
11716,Slc4a4
11717,Slc4a5
11718,Slc4a7
11719,Slc50a1
11720,Slc52a2
11721,Slc5a1
11722,Slc5a11
11723,Slc5a3
11724,Slc5a4b
11725,Slc5a6
11726,Slc66a2
11727,Slc6a15
11728,Slc6a16
11729,Slc6a17
11730,Slc6a20b
11731,Slc6a6
11732,Slc6a8
11733,Slc7a1
11734,Slc7a11
11735,Slc7a15
11736,Slc7a2
11737,Slc7a5
11738,Slc7a6
11739,Slc7a6os
11740,Slc7a7
11741,Slc8a1
11742,Slc8a3
11743,Slc8b1
11744,Slc9a1
11745,Slc9a3r1
11746,Slc9a3r2
11747,Slc9a6
11748,Slc9a7
11749,Slc9a8
11750,Slc9a9
11751,Slco1a6
11752,Slco1c1
11753,Slco2a1
11754,Slco3a1
11755,Slco6d1
11756,Slf1
11757,Slf2
11758,Slfn10-ps
11759,Slfn2
11760,Slfn8
11761,Slfn9
11762,Slirp
11763,Slit2
11764,Slit3
11765,Slk
11766,Slmap
11767,Slpi
11768,Sltm
11769,Slu7
11770,Slx1b
11771,Slx4ip
11772,Smad1
11773,Smad2
11774,Smad3
11775,Smad4
11776,Smad5
11777,Smad6
11778,Smad7
11779,Smad9
11780,Smagp
11781,Smap1
11782,Smap2
11783,Smarca1
11784,Smarca2
11785,Smarca4
11786,Smarca5
11787,Smarca5-ps
11788,Smarcad1
11789,Smarcb1
11790,Smarcc1
11791,Smarcc2
11792,Smarcd1
11793,Smarcd2
11794,Smarcd3
11795,Smarce1
11796,Smarce1-ps1
11797,Smc1a
11798,Smc1b
11799,Smc2
11800,Smc2os
11801,Smc3
11802,Smc4
11803,Smc5
11804,Smc6
11805,Smchd1
11806,Smco4
11807,Smdt1
11808,Smg1
11809,Smg5
11810,Smg6
11811,Smg7
11812,Smg8
11813,Smim1
11814,Smim10l1
11815,Smim11
11816,Smim12
11817,Smim13
11818,Smim14
11819,Smim15
11820,Smim19
11821,Smim20
11822,Smim26
11823,Smim27
11824,Smim3
11825,Smim31
11826,Smim4
11827,Smim7
11828,Smim8
11829,Smim9
11830,Smn1
11831,Smndc1
11832,Smo
11833,Smoc1
11834,Smpd1
11835,Smpd2
11836,Smpd3
11837,Smpd4
11838,Smpdl3b
11839,Sms
11840,Sms-ps
11841,Smtn
11842,Smu1
11843,Smug1
11844,Smurf1
11845,Smurf2
11846,Smyd1
11847,Smyd2
11848,Smyd3
11849,Smyd4
11850,Smyd5
11851,Snai1
11852,Snai2
11853,Snap23
11854,Snap29
11855,Snap47
11856,Snapc1
11857,Snapc1l
11858,Snapc2
11859,Snapc3
11860,Snapc5
11861,Snapin
11862,Sncaip
11863,Snd1
11864,Sned1
11865,Snf8
11866,Snhg1
11867,Snhg11
11868,Snhg12
11869,Snhg14
11870,Snhg15
11871,Snhg17
11872,Snhg18
11873,Snhg20
11874,Snhg3
11875,Snhg4
11876,Snhg5
11877,Snhg6
11878,Snhg8
11879,Snhg9
11880,Snip1
11881,Snn
11882,Snord104
11883,Snord13
11884,Snrk
11885,Snrnp200
11886,Snrnp25
11887,Snrnp27
11888,Snrnp35
11889,Snrnp40
11890,Snrnp48
11891,Snrnp70
11892,Snrpa
11893,Snrpa1
11894,Snrpb
11895,Snrpb2
11896,Snrpc
11897,Snrpd1
11898,Snrpd2
11899,Snrpd3
11900,Snrpe
11901,Snrpert
11902,Snrpf
11903,Snrpg
11904,Snta1
11905,Sntb2
11906,Sntg1
11907,Snu13
11908,Snupn
11909,Snw1
11910,Snx1
11911,Snx10
11912,Snx12
11913,Snx13
11914,Snx14
11915,Snx15
11916,Snx16
11917,Snx17
11918,Snx18
11919,Snx19
11920,Snx2
11921,Snx21
11922,Snx24
11923,Snx25
11924,Snx27
11925,Snx29
11926,Snx3
11927,Snx30
11928,Snx31
11929,Snx32
11930,Snx33
11931,Snx4
11932,Snx5
11933,Snx6
11934,Snx7
11935,Snx8
11936,Snx9
11937,Soat1
11938,Soat2
11939,Sobp
11940,Socs2
11941,Socs3
11942,Socs4
11943,Socs5
11944,Socs6
11945,Socs7
11946,Sod1
11947,Sod2
11948,Sod3
11949,Soga1
11950,Soga3
11951,Son
11952,Sorbs1
11953,Sorbs2
11954,Sorbs3
11955,Sorcs1
11956,Sord
11957,Sort1
11958,Sos1
11959,Sos2
11960,Sox12
11961,Sox2ot
11962,Sox30
11963,Sox4
11964,Sox5
11965,Sox6
11966,Sox8
11967,Sp1
11968,Sp100
11969,Sp140
11970,Sp2
11971,Sp3
11972,Sp3os
11973,Spaar
11974,Spaca6
11975,Spaca9
11976,Spag1
11977,Spag16
11978,Spag17
11979,Spag5
11980,Spag7
11981,Spag9
11982,Sparc
11983,Spast
11984,Spata1
11985,Spata13
11986,Spata16
11987,Spata2
11988,Spata21
11989,Spata24
11990,Spata45
11991,Spata5
11992,Spata6
11993,Spata7
11994,Spats1
11995,Spats2
11996,Spats2l
11997,Spc24
11998,Spc25
11999,Spcs1
12000,Spcs2
12001,Spcs2-ps
12002,Spcs3
12003,Spdl1
12004,Spdye4a
12005,Specc1
12006,Specc1l
12007,Spef2
12008,Speg
12009,Spen
12010,Spg11
12011,Spg20
12012,Spg21
12013,Spg7
12014,Sphk1
12015,Sphkap
12016,Spic
12017,Spice1
12018,Spidr
12019,Spin1
12020,Spindoc
12021,Spint2
12022,Spire1
12023,Spns3
12024,Spocd1
12025,Spock1
12026,Spock2
12027,Spon1
12028,Spon2
12029,Spop
12030,Spopl
12031,Spout1
12032,Spp1
12033,Sppl2a
12034,Sppl2b
12035,Sppl3
12036,Spr
12037,Spred1
12038,Spred2
12039,Spred3
12040,Spry2
12041,Spryd3
12042,Spryd7
12043,Spsb2
12044,Spsb4
12045,Sptan1
12046,Sptb
12047,Sptbn1
12048,Sptbn2
12049,Sptbn4
12050,Sptbn5
12051,Sptlc1
12052,Sptlc2
12053,Sptssa
12054,Spty2d1
12055,Sqle
12056,Sqor
12057,Sqstm1
12058,Sra1
12059,Srbd1
12060,Src
12061,Srcap
12062,Srd5a3
12063,Srebf1
12064,Srebf2
12065,Srek1
12066,Srek1ip1
12067,Srf
12068,Srfbp1
12069,Srgap1
12070,Srgap2
12071,Srgap3
12072,Srgn
12073,Sri
12074,Srl
12075,Srm
12076,Srp14
12077,Srp19
12078,Srp54a
12079,Srp54b
12080,Srp54c
12081,Srp68
12082,Srp72
12083,Srp9
12084,Srpk1
12085,Srpk2
12086,Srpr
12087,Srprb
12088,Srr
12089,Srrm1
12090,Srrm2
12091,Srrm3
12092,Srrm4
12093,Srrt
12094,Srsf1
12095,Srsf10
12096,Srsf11
12097,Srsf12
12098,Srsf2
12099,Srsf3
12100,Srsf3-ps
12101,Srsf4
12102,Srsf5
12103,Srsf6
12104,Srsf7
12105,Srsf9
12106,Srxn1
12107,Ss18
12108,Ss18l2
12109,Ssb
12110,Ssbp1
12111,Ssbp2
12112,Ssbp3
12113,Ssbp4
12114,Ssc4d
12115,Ssc5d
12116,Ssh1
12117,Ssh2
12118,Ssna1
12119,Sspn
12120,Ssr1
12121,Ssr2
12122,Ssr3
12123,Ssr4
12124,Ssrp1
12125,Ssu72
12126,St13
12127,St3gal1
12128,St3gal2
12129,St3gal3
12130,St3gal4
12131,St3gal5
12132,St6gal1
12133,St6gal2
12134,St6galnac2
12135,St6galnac3
12136,St6galnac4
12137,St6galnac6
12138,St7
12139,St7l
12140,St8sia2
12141,Stac2
12142,Stag1
12143,Stag2
12144,Stam
12145,Stam2
12146,Stambp
12147,Stambpl1
12148,Stap1
12149,Stard10
12150,Stard13
12151,Stard3
12152,Stard3nl
12153,Stard4
12154,Stard5
12155,Stard6
12156,Stard7
12157,Stard9
12158,Stat1
12159,Stat2
12160,Stat3
12161,Stat4
12162,Stat5a
12163,Stat5b
12164,Stat6
12165,Stau1
12166,Stau2
12167,Stbd1
12168,Stc1
12169,Steap1
12170,Steap2
12171,Steap3
12172,Stil
12173,Stim1
12174,Stim2
12175,Stimate
12176,Sting1
12177,Stip1
12178,Stk10
12179,Stk11
12180,Stk16
12181,Stk17b
12182,Stk19
12183,Stk24
12184,Stk25
12185,Stk3
12186,Stk31
12187,Stk32b
12188,Stk35
12189,Stk36
12190,Stk38
12191,Stk38l
12192,Stk39
12193,Stk4
12194,Stk40
12195,Stmn1
12196,Stmn3
12197,Stn1
12198,Stoml1
12199,Stoml2
12200,Ston1
12201,Ston2
12202,Stox1
12203,Stox2
12204,Stpg1
12205,Stpg2
12206,Stra6l
12207,Strada
12208,Strap
12209,Strbp
12210,Strip1
12211,Strip2
12212,Strn
12213,Strn3
12214,Strn4
12215,Stt3a
12216,Stt3b
12217,Stub1
12218,Stx11
12219,Stx12
12220,Stx16
12221,Stx17
12222,Stx18
12223,Stx1a
12224,Stx1b
12225,Stx2
12226,Stx3
12227,Stx4a
12228,Stx5a
12229,Stx6
12230,Stx7
12231,Stx8
12232,Stxbp1
12233,Stxbp2
12234,Stxbp3
12235,Stxbp4
12236,Stxbp5
12237,Stxbp5l
12238,Stxbp6
12239,Styk1
12240,Styx
12241,Styxl1
12242,Sub1
12243,Sucla2
12244,Suclg1
12245,Suclg2
12246,Suco
12247,Suds3
12248,Sufu
12249,Sugct
12250,Sugp1
12251,Sugp2
12252,Sugt1
12253,Sulf1
12254,Sulf2
12255,Sult2a2
12256,Sult2a8
12257,Sult2b1
12258,Sult3a1
12259,Sult4a1
12260,Sumf1
12261,Sumf2
12262,Sumo1
12263,Sumo2
12264,Sumo3
12265,Sun1
12266,Sun2
12267,Supt16
12268,Supt20
12269,Supt3
12270,Supt4a
12271,Supt4b
